fold,seed,detector,alpha,method,order,coverage,nominal,cov_gap,tpr,tnr,bal_acc,det_time,n_detected
4,1,hand:cum_dpos [task-rel],0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.08771929824561403,0.875,0.48135964912280704,0.12000000000000002,5
4,1,hand:cum_dpos [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.05263157894736842,0.9375,0.4950657894736842,0.16,3
4,1,hand:cum_dpos [task-rel],0.1,split CP (SAFE),blocked,0.8901098901098901,0.9,-0.009890109890109966,0.15966386554621848,0.8901098901098901,0.5248868778280542,0.06210526315789475,19
4,1,hand:cum_dpos [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.8901098901098901,0.9,-0.009890109890109966,0.19327731092436976,0.8901098901098901,0.5416936005171299,0.09739130434782611,23
4,1,hand:cum_dpos [task-rel],0.15,split CP (SAFE),exch,0.875,0.85,0.025000000000000022,0.10526315789473684,0.875,0.4901315789473684,0.23666666666666666,6
4,1,hand:cum_dpos [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.08771929824561403,0.875,0.48135964912280704,0.292,5
4,1,hand:cum_dpos [task-rel],0.15,split CP (SAFE),blocked,0.8461538461538461,0.85,-0.0038461538461538325,0.23529411764705882,0.8461538461538461,0.5407239819004525,0.14214285714285715,28
4,1,hand:cum_dpos [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8351648351648352,0.85,-0.014835164835164782,0.2689075630252101,0.8351648351648352,0.5520361990950227,0.135,32
4,1,hand:cum_dpos [task-rel],0.2,split CP (SAFE),exch,0.8125,0.8,0.012499999999999956,0.14035087719298245,0.8125,0.4764254385964912,0.15750000000000003,8
4,1,hand:cum_dpos [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.12280701754385964,0.875,0.4989035087719298,0.17428571428571432,7
4,1,hand:cum_dpos [task-rel],0.2,split CP (SAFE),blocked,0.8241758241758241,0.8,0.02417582417582409,0.23529411764705882,0.8241758241758241,0.5297349709114415,0.13571428571428573,28
4,1,hand:cum_dpos [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.7802197802197802,0.8,-0.01978021978021982,0.29411764705882354,0.7802197802197802,0.5371687136393019,0.11714285714285716,35
4,1,hand:cum_dpos [task-rel],0.25,split CP (SAFE),exch,0.8125,0.75,0.0625,0.14035087719298245,0.8125,0.4764254385964912,0.15750000000000003,8
4,1,hand:cum_dpos [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.8125,0.75,0.0625,0.14035087719298245,0.8125,0.4764254385964912,0.15500000000000003,8
4,1,hand:cum_dpos [task-rel],0.25,split CP (SAFE),blocked,0.8131868131868132,0.75,0.06318681318681318,0.24369747899159663,0.8131868131868132,0.5284421460892049,0.15793103448275858,29
4,1,hand:cum_dpos [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7252747252747253,0.75,-0.02472527472527475,0.36134453781512604,0.7252747252747253,0.5433096315449256,0.18465116279069765,43
4,1,hand:cum_drot,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.21052631578947367,0.9375,0.5740131578947368,0.22833333333333336,12
4,1,hand:cum_drot,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.21052631578947367,0.9375,0.5740131578947368,0.22,12
4,1,hand:cum_drot,0.1,split CP (SAFE),blocked,0.9340659340659341,0.9,0.034065934065934056,0.20168067226890757,0.9340659340659341,0.5678733031674208,0.3491666666666666,24
4,1,hand:cum_drot,0.1,ACI g=0.05 (grow cal),blocked,0.9230769230769231,0.9,0.023076923076923106,0.2184873949579832,0.9230769230769231,0.5707821590174531,0.30076923076923073,26
4,1,hand:cum_drot,0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.22807017543859648,0.8125,0.5202850877192983,0.34769230769230763,13
4,1,hand:cum_drot,0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.21052631578947367,0.8125,0.5115131578947368,0.34833333333333333,12
4,1,hand:cum_drot,0.15,split CP (SAFE),blocked,0.945054945054945,0.85,0.09505494505494505,0.19327731092436976,0.945054945054945,0.5691661279896574,0.5330434782608695,23
4,1,hand:cum_drot,0.15,ACI g=0.05 (grow cal),blocked,0.8681318681318682,0.85,0.01813186813186818,0.2857142857142857,0.8681318681318682,0.5769230769230769,0.4688235294117647,34
4,1,hand:cum_drot,0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.22807017543859648,0.75,0.48903508771929827,0.33076923076923076,13
4,1,hand:cum_drot,0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.2631578947368421,0.75,0.506578947368421,0.42133333333333334,15
4,1,hand:cum_drot,0.2,split CP (SAFE),blocked,0.945054945054945,0.8,0.14505494505494498,0.21008403361344538,0.945054945054945,0.5775694893341952,0.5136,25
4,1,hand:cum_drot,0.2,ACI g=0.05 (grow cal),blocked,0.8131868131868132,0.8,0.01318681318681314,0.31932773109243695,0.8131868131868132,0.5662572721396251,0.3689473684210526,38
4,1,hand:cum_drot,0.25,split CP (SAFE),exch,0.6875,0.75,-0.0625,0.24561403508771928,0.6875,0.46655701754385964,0.2928571428571428,14
4,1,hand:cum_drot,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.24561403508771928,0.75,0.49780701754385964,0.3071428571428572,14
4,1,hand:cum_drot,0.25,split CP (SAFE),blocked,0.8681318681318682,0.75,0.11813186813186816,0.25210084033613445,0.8681318681318682,0.5601163542340013,0.39933333333333326,30
4,1,hand:cum_drot,0.25,ACI g=0.05 (grow cal),blocked,0.7582417582417582,0.75,0.008241758241758212,0.33613445378151263,0.7582417582417582,0.5471881060116355,0.32599999999999996,40
4,1,hand:cum_drot [task-rel],0.1,split CP (SAFE),exch,0.875,0.9,-0.025000000000000022,0.15789473684210525,0.875,0.5164473684210527,0.2288888888888889,9
4,1,hand:cum_drot [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.15789473684210525,0.8125,0.48519736842105265,0.2777777777777778,9
4,1,hand:cum_drot [task-rel],0.1,split CP (SAFE),blocked,0.945054945054945,0.9,0.045054945054945006,0.08403361344537816,0.945054945054945,0.5145442792501616,0.194,10
4,1,hand:cum_drot [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.9,0.012087912087912045,0.07563025210084033,0.9120879120879121,0.4938590820943762,0.16666666666666666,9
4,1,hand:cum_drot [task-rel],0.15,split CP (SAFE),exch,0.8125,0.85,-0.03749999999999998,0.17543859649122806,0.8125,0.49396929824561403,0.10200000000000001,10
4,1,hand:cum_drot [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.75,0.85,-0.09999999999999998,0.17543859649122806,0.75,0.46271929824561403,0.10200000000000001,10
4,1,hand:cum_drot [task-rel],0.15,split CP (SAFE),blocked,0.8791208791208791,0.85,0.02912087912087913,0.15966386554621848,0.8791208791208791,0.5193923723335487,0.16210526315789475,19
4,1,hand:cum_drot [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8681318681318682,0.85,0.01813186813186818,0.11764705882352941,0.8681318681318682,0.4928894634776988,0.17857142857142858,14
4,1,hand:cum_drot [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.19298245614035087,0.75,0.4714912280701754,0.09999999999999999,11
4,1,hand:cum_drot [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.19298245614035087,0.75,0.4714912280701754,0.09999999999999999,11
4,1,hand:cum_drot [task-rel],0.2,split CP (SAFE),blocked,0.8241758241758241,0.8,0.02417582417582409,0.20168067226890757,0.8241758241758241,0.5129282482223658,0.1825,24
4,1,hand:cum_drot [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8131868131868132,0.8,0.01318681318681314,0.2184873949579832,0.8131868131868132,0.5158371040723981,0.14,26
4,1,hand:cum_drot [task-rel],0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.21052631578947367,0.75,0.48026315789473684,0.1433333333333333,12
4,1,hand:cum_drot [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.24561403508771928,0.75,0.49780701754385964,0.13428571428571429,14
4,1,hand:cum_drot [task-rel],0.25,split CP (SAFE),blocked,0.8131868131868132,0.75,0.06318681318681318,0.25210084033613445,0.8131868131868132,0.5326438267614738,0.12066666666666667,30
4,1,hand:cum_drot [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7582417582417582,0.75,0.008241758241758212,0.29411764705882354,0.7582417582417582,0.5261797026502909,0.19257142857142856,35
4,1,hand:dgripper,0.1,split CP (SAFE),exch,1.0,0.9,0.09999999999999998,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.1,ACI g=0.05 (grow cal),exch,1.0,0.9,0.09999999999999998,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.1,split CP (SAFE),blocked,1.0,0.9,0.09999999999999998,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.1,ACI g=0.05 (grow cal),blocked,0.9340659340659341,0.9,0.034065934065934056,0.008403361344537815,0.9340659340659341,0.47123464770523593,0.28,1
4,1,hand:dgripper,0.15,split CP (SAFE),exch,1.0,0.85,0.15000000000000002,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.15,ACI g=0.05 (grow cal),exch,1.0,0.85,0.15000000000000002,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.15,split CP (SAFE),blocked,1.0,0.85,0.15000000000000002,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.15,ACI g=0.05 (grow cal),blocked,0.8681318681318682,0.85,0.01813186813186818,0.05042016806722689,0.8681318681318682,0.45927601809954754,0.3266666666666667,6
4,1,hand:dgripper,0.2,split CP (SAFE),exch,1.0,0.8,0.19999999999999996,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.2,ACI g=0.05 (grow cal),exch,1.0,0.8,0.19999999999999996,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.2,split CP (SAFE),blocked,1.0,0.8,0.19999999999999996,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.2,ACI g=0.05 (grow cal),blocked,0.8241758241758241,0.8,0.02417582417582409,0.07563025210084033,0.8241758241758241,0.4499030381383322,0.2622222222222222,9
4,1,hand:dgripper,0.25,split CP (SAFE),exch,1.0,0.75,0.25,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.25,ACI g=0.05 (grow cal),exch,0.875,0.75,0.125,0.0,0.875,0.4375,,0
4,1,hand:dgripper,0.25,split CP (SAFE),blocked,1.0,0.75,0.25,0.0,1.0,0.5,,0
4,1,hand:dgripper,0.25,ACI g=0.05 (grow cal),blocked,0.7802197802197802,0.75,0.030219780219780223,0.08403361344537816,0.7802197802197802,0.4321266968325792,0.266,10
4,1,hand:dgripper [task-rel],0.1,split CP (SAFE),exch,1.0,0.9,0.09999999999999998,0.12280701754385964,1.0,0.5614035087719298,0.09999999999999999,7
4,1,hand:dgripper [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.875,0.9,-0.025000000000000022,0.15789473684210525,0.875,0.5164473684210527,0.10222222222222223,9
4,1,hand:dgripper [task-rel],0.1,split CP (SAFE),blocked,0.978021978021978,0.9,0.07802197802197797,0.01680672268907563,0.978021978021978,0.49741435035552684,0.1,2
4,1,hand:dgripper [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9010989010989011,0.9,0.001098901098901095,0.058823529411764705,0.9010989010989011,0.4799612152553329,0.16571428571428573,7
4,1,hand:dgripper [task-rel],0.15,split CP (SAFE),exch,0.9375,0.85,0.08750000000000002,0.12280701754385964,0.9375,0.5301535087719298,0.08285714285714287,7
4,1,hand:dgripper [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.9375,0.85,0.08750000000000002,0.19298245614035087,0.9375,0.5652412280701754,0.13636363636363638,11
4,1,hand:dgripper [task-rel],0.15,split CP (SAFE),blocked,0.9120879120879121,0.85,0.06208791208791209,0.05042016806722689,0.9120879120879121,0.4812540400775695,0.14,6
4,1,hand:dgripper [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8571428571428572,0.85,0.0071428571428572285,0.08403361344537816,0.8571428571428572,0.4705882352941177,0.17800000000000002,10
4,1,hand:dgripper [task-rel],0.2,split CP (SAFE),exch,0.9375,0.8,0.13749999999999996,0.19298245614035087,0.9375,0.5652412280701754,0.13636363636363638,11
4,1,hand:dgripper [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.19298245614035087,0.875,0.5339912280701754,0.13636363636363638,11
4,1,hand:dgripper [task-rel],0.2,split CP (SAFE),blocked,0.9120879120879121,0.8,0.11208791208791202,0.07563025210084033,0.9120879120879121,0.4938590820943762,0.16222222222222224,9
4,1,hand:dgripper [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8021978021978022,0.8,0.00219780219780219,0.08403361344537816,0.8021978021978022,0.4431157078215902,0.17800000000000002,10
4,1,hand:dgripper [task-rel],0.25,split CP (SAFE),exch,0.9375,0.75,0.1875,0.19298245614035087,0.9375,0.5652412280701754,0.13636363636363638,11
4,1,hand:dgripper [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.19298245614035087,0.75,0.4714912280701754,0.13454545454545455,11
4,1,hand:dgripper [task-rel],0.25,split CP (SAFE),blocked,0.9120879120879121,0.75,0.16208791208791207,0.07563025210084033,0.9120879120879121,0.4938590820943762,0.16000000000000003,9
4,1,hand:dgripper [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7692307692307692,0.75,0.019230769230769162,0.11764705882352941,0.7692307692307692,0.4434389140271493,0.22428571428571425,14
5,0,SAFE-MLP,0.1,split CP (SAFE),exch,1.0,0.9,0.09999999999999998,0.5818181818181818,1.0,0.7909090909090909,0.5718749999999999,32
5,0,SAFE-MLP,0.1,ACI g=0.05 (grow cal),exch,1.0,0.9,0.09999999999999998,0.6363636363636364,1.0,0.8181818181818181,0.5314285714285715,35
5,0,SAFE-MLP,0.1,split CP (SAFE),blocked,0.945054945054945,0.9,0.045054945054945006,0.3025210084033613,0.945054945054945,0.6237879767291532,0.685,36
5,0,SAFE-MLP,0.1,ACI g=0.05 (grow cal),blocked,0.945054945054945,0.9,0.045054945054945006,0.3445378151260504,0.945054945054945,0.6447963800904977,0.6951219512195121,41
5,0,SAFE-MLP,0.15,split CP (SAFE),exch,1.0,0.85,0.15000000000000002,0.7454545454545455,1.0,0.8727272727272728,0.6014634146341463,41
5,0,SAFE-MLP,0.15,ACI g=0.05 (grow cal),exch,0.9375,0.85,0.08750000000000002,0.8181818181818182,0.9375,0.8778409090909092,0.508888888888889,45
5,0,SAFE-MLP,0.15,split CP (SAFE),blocked,0.9010989010989011,0.85,0.05109890109890114,0.47058823529411764,0.9010989010989011,0.6858435681965094,0.6964285714285713,56
5,0,SAFE-MLP,0.15,ACI g=0.05 (grow cal),blocked,0.9120879120879121,0.85,0.06208791208791209,0.5210084033613446,0.9120879120879121,0.7165481577246283,0.691290322580645,62
5,0,SAFE-MLP,0.2,split CP (SAFE),exch,1.0,0.8,0.19999999999999996,0.7636363636363637,1.0,0.8818181818181818,0.580952380952381,42
5,0,SAFE-MLP,0.2,ACI g=0.05 (grow cal),exch,0.875,0.8,0.07499999999999996,0.8727272727272727,0.875,0.8738636363636363,0.4791666666666667,48
5,0,SAFE-MLP,0.2,split CP (SAFE),blocked,0.9010989010989011,0.8,0.10109890109890107,0.4789915966386555,0.9010989010989011,0.6900452488687783,0.6785964912280701,57
5,0,SAFE-MLP,0.2,ACI g=0.05 (grow cal),blocked,0.8571428571428572,0.8,0.05714285714285716,0.5462184873949579,0.8571428571428572,0.7016806722689075,0.6184615384615384,65
5,0,SAFE-MLP,0.25,split CP (SAFE),exch,1.0,0.75,0.25,0.8181818181818182,1.0,0.9090909090909092,0.520888888888889,45
5,0,SAFE-MLP,0.25,ACI g=0.05 (grow cal),exch,0.875,0.75,0.125,0.9090909090909091,0.875,0.8920454545454546,0.40080000000000005,50
5,0,SAFE-MLP,0.25,split CP (SAFE),blocked,0.8461538461538461,0.75,0.09615384615384615,0.5294117647058824,0.8461538461538461,0.6877828054298643,0.6203174603174603,63
5,0,SAFE-MLP,0.25,ACI g=0.05 (grow cal),blocked,0.8021978021978022,0.75,0.052197802197802234,0.5798319327731093,0.8021978021978022,0.6910148674854557,0.6095652173913043,69
5,0,SAFE-MLP [task-rel],0.1,split CP (SAFE),exch,0.75,0.9,-0.15000000000000002,0.01818181818181818,0.75,0.3840909090909091,0.2,1
5,0,SAFE-MLP [task-rel],0.1,ACI g=0.05 (grow cal),exch,0.8125,0.9,-0.08750000000000002,0.07272727272727272,0.8125,0.4426136363636364,0.06,4
5,0,SAFE-MLP [task-rel],0.1,split CP (SAFE),blocked,0.9120879120879121,0.9,0.012087912087912045,0.12605042016806722,0.9120879120879121,0.5190691661279896,0.14133333333333334,15
5,0,SAFE-MLP [task-rel],0.1,ACI g=0.05 (grow cal),blocked,0.9010989010989011,0.9,0.001098901098901095,0.11764705882352941,0.9010989010989011,0.5093729799612152,0.06714285714285714,14
5,0,SAFE-MLP [task-rel],0.15,split CP (SAFE),exch,0.75,0.85,-0.09999999999999998,0.32727272727272727,0.75,0.5386363636363636,0.5333333333333333,18
5,0,SAFE-MLP [task-rel],0.15,ACI g=0.05 (grow cal),exch,0.8125,0.85,-0.03749999999999998,0.38181818181818183,0.8125,0.5971590909090909,0.518095238095238,21
5,0,SAFE-MLP [task-rel],0.15,split CP (SAFE),blocked,0.8901098901098901,0.85,0.04010989010989008,0.20168067226890757,0.8901098901098901,0.5458952811893988,0.3541666666666667,24
5,0,SAFE-MLP [task-rel],0.15,ACI g=0.05 (grow cal),blocked,0.8461538461538461,0.85,-0.0038461538461538325,0.2773109243697479,0.8461538461538461,0.561732385261797,0.26606060606060605,33
5,0,SAFE-MLP [task-rel],0.2,split CP (SAFE),exch,0.75,0.8,-0.050000000000000044,0.41818181818181815,0.75,0.5840909090909091,0.5182608695652173,23
5,0,SAFE-MLP [task-rel],0.2,ACI g=0.05 (grow cal),exch,0.75,0.8,-0.050000000000000044,0.43636363636363634,0.75,0.5931818181818181,0.46166666666666667,24
5,0,SAFE-MLP [task-rel],0.2,split CP (SAFE),blocked,0.8571428571428572,0.8,0.05714285714285716,0.36134453781512604,0.8571428571428572,0.6092436974789917,0.44558139534883723,43
5,0,SAFE-MLP [task-rel],0.2,ACI g=0.05 (grow cal),blocked,0.8021978021978022,0.8,0.00219780219780219,0.44537815126050423,0.8021978021978022,0.6237879767291532,0.3758490566037736,53
5,0,SAFE-MLP [task-rel],0.25,split CP (SAFE),exch,0.75,0.75,0.0,0.41818181818181815,0.75,0.5840909090909091,0.4617391304347826,23
5,0,SAFE-MLP [task-rel],0.25,ACI g=0.05 (grow cal),exch,0.6875,0.75,-0.0625,0.45454545454545453,0.6875,0.5710227272727273,0.3944,25
5,0,SAFE-MLP [task-rel],0.25,split CP (SAFE),blocked,0.8131868131868132,0.75,0.06318681318681318,0.40336134453781514,0.8131868131868132,0.6082740788623142,0.3695833333333334,48
5,0,SAFE-MLP [task-rel],0.25,ACI g=0.05 (grow cal),blocked,0.7582417582417582,0.75,0.008241758241758212,0.46218487394957986,0.7582417582417582,0.6102133160956691,0.3530909090909091,55
5,0,H&S,0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.2909090909090909,0.9375,0.6142045454545455,0.76375,16
5,0,H&S,0.1,ACI g=0.05 (grow cal),exch,0.9375,0.9,0.03749999999999998,0.36363636363636365,0.9375,0.6505681818181819,0.758,20
5,0,H&S,0.1,split CP (SAFE),blocked,0.8351648351648352,0.9,-0.06483516483516483,0.29411764705882354,0.8351648351648352,0.5646412411118293,0.49028571428571427,35
5,0,H&S,0.1,ACI g=0.05 (grow cal),blocked,0.9010989010989011,0.9,0.001098901098901095,0.11764705882352941,0.9010989010989011,0.5093729799612152,0.16142857142857145,14
5,0,H&S,0.15,split CP (SAFE),exch,0.9375,0.85,0.08750000000000002,0.36363636363636365,0.9375,0.6505681818181819,0.7579999999999999,20
5,0,H&S,0.15,ACI g=0.05 (grow cal),exch,0.875,0.85,0.025000000000000022,0.4727272727272727,0.875,0.6738636363636363,0.7346153846153847,26
5,0,H&S,0.15,split CP (SAFE),blocked,0.8241758241758241,0.85,-0.025824175824175843,0.3697478991596639,0.8241758241758241,0.596961861667744,0.5595454545454547,44
5,0,H&S,0.15,ACI g=0.05 (grow cal),blocked,0.8461538461538461,0.85,-0.0038461538461538325,0.29411764705882354,0.8461538461538461,0.5701357466063348,0.4662857142857143,35
5,0,H&S,0.2,split CP (SAFE),exch,0.9375,0.8,0.13749999999999996,0.4,0.9375,0.66875,0.7745454545454546,22
5,0,H&S,0.2,ACI g=0.05 (grow cal),exch,0.8125,0.8,0.012499999999999956,0.6181818181818182,0.8125,0.7153409090909091,0.6052941176470588,34
5,0,H&S,0.2,split CP (SAFE),blocked,0.7692307692307692,0.8,-0.030769230769230882,0.4789915966386555,0.7692307692307692,0.6241111829347123,0.5975438596491228,57
5,0,H&S,0.2,ACI g=0.05 (grow cal),blocked,0.8021978021978022,0.8,0.00219780219780219,0.35294117647058826,0.8021978021978022,0.5775694893341953,0.49904761904761896,42
5,0,H&S,0.25,split CP (SAFE),exch,0.875,0.75,0.125,0.45454545454545453,0.875,0.6647727272727273,0.7959999999999999,25
5,0,H&S,0.25,ACI g=0.05 (grow cal),exch,0.75,0.75,0.0,0.6727272727272727,0.75,0.7113636363636364,0.5956756756756757,37
5,0,H&S,0.25,split CP (SAFE),blocked,0.7472527472527473,0.75,-0.0027472527472527375,0.5126050420168067,0.7472527472527473,0.629928894634777,0.6065573770491803,61
5,0,H&S,0.25,ACI g=0.05 (grow cal),blocked,0.7582417582417582,0.75,0.008241758241758212,0.453781512605042,0.7582417582417582,0.6060116354234001,0.5625925925925926,54
5,0,H&S [task-rel],0.1,split CP (SAFE),exch,0.9375,0.9,0.03749999999999998,0.2545454545454545,0.9375,0.5960227272727272,0.46428571428571414,14
