fold,seed,detector,frac,auroc
3,1,SAFE-MLP,0.9,0.776335733232285
3,1,SAFE-MLP,1.0,0.8004926108374384
3,1,SAFE-MLP [task-rel],0.1,0.4143615005683971
3,1,SAFE-MLP [task-rel],0.2,0.4046040166729822
3,1,SAFE-MLP [task-rel],0.3,0.42715043577112544
3,1,SAFE-MLP [task-rel],0.4,0.4852216748768473
3,1,SAFE-MLP [task-rel],0.5,0.5273777946191739
3,1,SAFE-MLP [task-rel],0.6,0.5599658961727927
3,1,SAFE-MLP [task-rel],0.7,0.5856384994316028
3,1,SAFE-MLP [task-rel],0.8,0.6088480485032209
3,1,SAFE-MLP [task-rel],0.9,0.6324365289882531
3,1,SAFE-MLP [task-rel],1.0,0.6510989010989011
3,1,H&S,0.1,0.47480106100795755
3,1,H&S,0.2,0.36926866237211065
3,1,H&S,0.3,0.3962675255778704
3,1,H&S,0.4,0.43207654414550967
3,1,H&S,0.5,0.49990526714664646
3,1,H&S,0.6,0.5416824554755589
3,1,H&S,0.7,0.5717127699886321
3,1,H&S,0.8,0.6356574460022736
3,1,H&S,0.9,0.6688139446760136
3,1,H&S,1.0,0.6863395225464191
3,1,H&S [task-rel],0.1,0.4539598332701781
3,1,H&S [task-rel],0.2,0.36832133383857524
3,1,H&S [task-rel],0.3,0.40356195528609323
3,1,H&S [task-rel],0.4,0.4413603637741569
3,1,H&S [task-rel],0.5,0.5089996210685865
3,1,H&S [task-rel],0.6,0.5456612353164078
3,1,H&S [task-rel],0.7,0.5746494884425919
3,1,H&S [task-rel],0.8,0.6370784388025768
3,1,H&S [task-rel],0.9,0.6780030314513074
3,1,H&S [task-rel],1.0,0.6937286851079955
3,1,SAFE-Embed,0.1,0.49090564607805987
3,1,SAFE-Embed,0.2,0.4017620310723759
3,1,SAFE-Embed,0.3,0.39721485411140584
3,1,SAFE-Embed,0.4,0.3915308829101933
3,1,SAFE-Embed,0.5,0.4127510420613869
3,1,SAFE-Embed,0.6,0.4449602122015915
3,1,SAFE-Embed,0.7,0.4929897688518378
3,1,SAFE-Embed,0.8,0.5355248200075786
3,1,SAFE-Embed,0.9,0.5729442970822282
3,1,SAFE-Embed,1.0,0.6092269799166351
3,1,SAFE-Embed [task-rel],0.1,0.38897309586964757
3,1,SAFE-Embed [task-rel],0.2,0.39721485411140584
3,1,SAFE-Embed [task-rel],0.3,0.42648730579765065
3,1,SAFE-Embed [task-rel],0.4,0.43813944676013644
3,1,SAFE-Embed [task-rel],0.5,0.4683592269799166
3,1,SAFE-Embed [task-rel],0.6,0.513262599469496
3,1,SAFE-Embed [task-rel],0.7,0.5563660477453581
3,1,SAFE-Embed [task-rel],0.8,0.5917014020462297
3,1,SAFE-Embed [task-rel],0.9,0.6249526335733232
3,1,SAFE-Embed [task-rel],1.0,0.6530882910193255
3,1,hand:cum_mean_token_entropy,0.1,0.4331186055323986
3,1,hand:cum_mean_token_entropy,0.2,0.41483516483516486
3,1,hand:cum_mean_token_entropy,0.3,0.4303713527851459
3,1,hand:cum_mean_token_entropy,0.4,0.45632815460401666
3,1,hand:cum_mean_token_entropy,0.5,0.4640962485790072
3,1,hand:cum_mean_token_entropy,0.6,0.479064039408867
3,1,hand:cum_mean_token_entropy,0.7,0.47527472527472525
3,1,hand:cum_mean_token_entropy,0.8,0.4850322091701402
3,1,hand:cum_mean_token_entropy,0.9,0.5188518378173551
3,1,hand:cum_mean_token_entropy,1.0,0.5388404698749526
3,1,hand:cum_mean_token_entropy [task-rel],0.1,0.4988632057597575
3,1,hand:cum_mean_token_entropy [task-rel],0.2,0.5027472527472527
3,1,hand:cum_mean_token_entropy [task-rel],0.3,0.5647025388404698
3,1,hand:cum_mean_token_entropy [task-rel],0.4,0.5955854490337249
3,1,hand:cum_mean_token_entropy [task-rel],0.5,0.6059113300492611
3,1,hand:cum_mean_token_entropy [task-rel],0.6,0.6137741568776052
3,1,hand:cum_mean_token_entropy [task-rel],0.7,0.6216369837059492
3,1,hand:cum_mean_token_entropy [task-rel],0.8,0.625615763546798
3,1,hand:cum_mean_token_entropy [task-rel],0.9,0.6267525577870405
3,1,hand:cum_mean_token_entropy [task-rel],1.0,0.6274156877605154
3,1,hand:mean_token_entropy,0.1,0.554945054945055
3,1,hand:mean_token_entropy,0.2,0.5481242895035998
3,1,hand:mean_token_entropy,0.3,0.5577870405456612
3,1,hand:mean_token_entropy,0.4,0.5185676392572944
3,1,hand:mean_token_entropy,0.5,0.5008525956801819
3,1,hand:mean_token_entropy,0.6,0.5228306176582038
3,1,hand:mean_token_entropy,0.7,0.5075786282682835
3,1,hand:mean_token_entropy,0.8,0.4343501326259947
3,1,hand:mean_token_entropy,0.9,0.41616142478211443
3,1,hand:mean_token_entropy,1.0,0.4154035619552861
3,1,hand:mean_token_entropy [task-rel],0.1,0.43908677529367185
3,1,hand:mean_token_entropy [task-rel],0.2,0.42857142857142855
3,1,hand:mean_token_entropy [task-rel],0.3,0.4671276998863206
3,1,hand:mean_token_entropy [task-rel],0.4,0.4645699128457749
3,1,hand:mean_token_entropy [task-rel],0.5,0.46873815839333083
3,1,hand:mean_token_entropy [task-rel],0.6,0.47186434255399773
3,1,hand:mean_token_entropy [task-rel],0.7,0.47849564228874575
3,1,hand:mean_token_entropy [task-rel],0.8,0.4779272451686245
3,1,hand:mean_token_entropy [task-rel],0.9,0.4825691549829481
3,1,hand:mean_token_entropy [task-rel],1.0,0.48455854490337247
3,1,hand:cum_max_token_entropy,0.1,0.51657824933687
3,1,hand:cum_max_token_entropy,0.2,0.5261462675255779
3,1,hand:cum_max_token_entropy,0.3,0.5461348995831754
3,1,hand:cum_max_token_entropy,0.4,0.5589238347859038
3,1,hand:cum_max_token_entropy,0.5,0.5670708601743084
3,1,hand:cum_max_token_entropy,0.6,0.5814702538840469
3,1,hand:cum_max_token_entropy,0.7,0.5782493368700266
3,1,hand:cum_max_token_entropy,0.8,0.5900909435392194
3,1,hand:cum_max_token_entropy,0.9,0.603637741568776
3,1,hand:cum_max_token_entropy,1.0,0.6006062902614627
3,1,hand:cum_max_token_entropy [task-rel],0.1,0.5192307692307693
3,1,hand:cum_max_token_entropy [task-rel],0.2,0.5199886320575976
3,1,hand:cum_max_token_entropy [task-rel],0.3,0.6027851458885941
3,1,hand:cum_max_token_entropy [task-rel],0.4,0.6084691170898068
3,1,hand:cum_max_token_entropy [task-rel],0.5,0.6151004168245547
3,1,hand:cum_max_token_entropy [task-rel],0.6,0.6153846153846154
3,1,hand:cum_max_token_entropy [task-rel],0.7,0.6155740810913225
3,1,hand:cum_max_token_entropy [task-rel],0.8,0.6152898825312618
3,1,hand:cum_max_token_entropy [task-rel],0.9,0.6207843880257673
3,1,hand:cum_max_token_entropy [task-rel],1.0,0.6214475179992421
3,1,hand:cum_mean_token_prob,0.1,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.2,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.3,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.4,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.5,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.6,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.7,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.8,0.5012315270935961
3,1,hand:cum_mean_token_prob,0.9,0.5012315270935961
3,1,hand:cum_mean_token_prob,1.0,0.5012315270935961
3,1,hand:cum_mean_token_prob [task-rel],0.1,0.5202728306176582
3,1,hand:cum_mean_token_prob [task-rel],0.2,0.5049261083743842
3,1,hand:cum_mean_token_prob [task-rel],0.3,0.5425350511557409
3,1,hand:cum_mean_token_prob [task-rel],0.4,0.5501136794240242
3,1,hand:cum_mean_token_prob [task-rel],0.5,0.5662182644941266
3,1,hand:cum_mean_token_prob [task-rel],0.6,0.5685865858279652
3,1,hand:cum_mean_token_prob [task-rel],0.7,0.5708601743084502
3,1,hand:cum_mean_token_prob [task-rel],0.8,0.5772072754831375
3,1,hand:cum_mean_token_prob [task-rel],0.9,0.579196665403562
3,1,hand:cum_mean_token_prob [task-rel],1.0,0.579196665403562
3,1,hand:cum_dpos,0.1,0.44562334217506633
3,1,hand:cum_dpos,0.2,0.4771693823417961
3,1,hand:cum_dpos,0.3,0.4903372489579386
3,1,hand:cum_dpos,0.4,0.4928950359984843
3,1,hand:cum_dpos,0.5,0.4751799924213717
3,1,hand:cum_dpos,0.6,0.4608753315649867
3,1,hand:cum_dpos,0.7,0.44107616521409626
3,1,hand:cum_dpos,0.8,0.4396551724137931
3,1,hand:cum_dpos,0.9,0.4433497536945813
3,1,hand:cum_dpos,1.0,0.4477074649488443
3,1,hand:cum_dpos [task-rel],0.1,0.5272830617658204
3,1,hand:cum_dpos [task-rel],0.2,0.5347669571807503
3,1,hand:cum_dpos [task-rel],0.3,0.5294619173929519
3,1,hand:cum_dpos [task-rel],0.4,0.5614816218264495
3,1,hand:cum_dpos [task-rel],0.5,0.5720917014020462
3,1,hand:cum_dpos [task-rel],0.6,0.5730390299355816
3,1,hand:cum_dpos [task-rel],0.7,0.5716180371352785
3,1,hand:cum_dpos [task-rel],0.8,0.5756915498294809
3,1,hand:cum_dpos [task-rel],0.9,0.5730390299355816
3,1,hand:cum_dpos [task-rel],1.0,0.574838954149299
3,1,hand:cum_drot,0.1,0.42743463433118606
3,1,hand:cum_drot,0.2,0.4389920424403183
3,1,hand:cum_drot,0.3,0.4341606669192876
3,1,hand:cum_drot,0.4,0.4408866995073892
3,1,hand:cum_drot,0.5,0.4508336491095112
3,1,hand:cum_drot,0.6,0.4683592269799166
3,1,hand:cum_drot,0.7,0.47603258810155363
3,1,hand:cum_drot,0.8,0.4825691549829481
3,1,hand:cum_drot,0.9,0.5038840469874952
3,1,hand:cum_drot,1.0,0.5202728306176582
3,1,hand:cum_drot [task-rel],0.1,0.5027472527472527
3,1,hand:cum_drot [task-rel],0.2,0.45850701023114815
3,1,hand:cum_drot [task-rel],0.3,0.48342175066313
3,1,hand:cum_drot [task-rel],0.4,0.4781167108753316
3,1,hand:cum_drot [task-rel],0.5,0.5152519893899205
3,1,hand:cum_drot [task-rel],0.6,0.5497347480106101
3,1,hand:cum_drot [task-rel],0.7,0.5467032967032966
3,1,hand:cum_drot [task-rel],0.8,0.5470822281167109
3,1,hand:cum_drot [task-rel],0.9,0.5566502463054187
3,1,hand:cum_drot [task-rel],1.0,0.5795755968169761
3,1,hand:dgripper,0.1,0.49957370215990904
3,1,hand:dgripper,0.2,0.5081943918150815
3,1,hand:dgripper,0.3,0.5058260704812428
3,1,hand:dgripper,0.4,0.4115668813944676
3,1,hand:dgripper,0.5,0.3886415308829102
3,1,hand:dgripper,0.6,0.334785903751421
3,1,hand:dgripper,0.7,0.3217601364153088
3,1,hand:dgripper,0.8,0.3268283440697234
3,1,hand:dgripper,0.9,0.34601174687381586
3,1,hand:dgripper,1.0,0.3793103448275862
3,1,hand:dgripper [task-rel],0.1,0.5080049261083743
3,1,hand:dgripper [task-rel],0.2,0.5085733232284957
3,1,hand:dgripper [task-rel],0.3,0.5051155740810913
3,1,hand:dgripper [task-rel],0.4,0.40986169003410383
3,1,hand:dgripper [task-rel],0.5,0.38224706328154606
3,1,hand:dgripper [task-rel],0.6,0.33933308071239104
3,1,hand:dgripper [task-rel],0.7,0.3212391057218643
3,1,hand:dgripper [task-rel],0.8,0.32569154982948084
3,1,hand:dgripper [task-rel],0.9,0.3435960591133005
3,1,hand:dgripper [task-rel],1.0,0.37556839712012124
4,0,SAFE-MLP,0.1,0.5842644750207775
4,0,SAFE-MLP,0.2,0.5961769323113861
4,0,SAFE-MLP,0.3,0.6007018191892142
4,0,SAFE-MLP,0.4,0.6384707729245545
4,0,SAFE-MLP,0.5,0.6911995567457753
4,0,SAFE-MLP,0.6,0.7410656570320436
4,0,SAFE-MLP,0.7,0.7754178594514729
4,0,SAFE-MLP,0.8,0.8123557115153753
4,0,SAFE-MLP,0.9,0.8440299196601717
4,0,SAFE-MLP,1.0,0.8645304275556377
4,0,SAFE-MLP [task-rel],0.1,0.41407332163634686
4,0,SAFE-MLP [task-rel],0.2,0.4000369378520639
4,0,SAFE-MLP [task-rel],0.3,0.40243789823621756
4,0,SAFE-MLP [task-rel],0.4,0.4137039431157078
4,0,SAFE-MLP [task-rel],0.5,0.43281928155877736
4,0,SAFE-MLP [task-rel],0.6,0.44759442238433833
4,0,SAFE-MLP [task-rel],0.7,0.4504571059192908
4,0,SAFE-MLP [task-rel],0.8,0.4612614276479823
4,0,SAFE-MLP [task-rel],0.9,0.46948009973220056
4,0,SAFE-MLP [task-rel],1.0,0.47483608828146645
4,0,H&S,0.1,0.44547049589066395
4,0,H&S,0.2,0.40188383045525905
4,0,H&S,0.3,0.4185058638840151
4,0,H&S,0.4,0.4897959183673469
4,0,H&S,0.5,0.5849108874318958
4,0,H&S,0.6,0.6430880044325422
4,0,H&S,0.7,0.7106842737094838
4,0,H&S,0.8,0.7577800350909595
4,0,H&S,0.9,0.7818819835626558
4,0,H&S,1.0,0.7982269831009327
4,0,H&S [task-rel],0.1,0.401145073413981
4,0,H&S [task-rel],0.2,0.4046541693600517
4,0,H&S [task-rel],0.3,0.41915227629513346
4,0,H&S [task-rel],0.4,0.4897035737371872
4,0,H&S [task-rel],0.5,0.5844491642810971
4,0,H&S [task-rel],0.6,0.64013297626743
4,0,H&S [task-rel],0.7,0.7015421553236679
4,0,H&S [task-rel],0.8,0.7373718718256533
4,0,H&S [task-rel],0.9,0.7513159109797766
4,0,H&S [task-rel],1.0,0.7661833964354973
4,0,SAFE-Embed,0.1,0.46984947825283957
4,0,SAFE-Embed,0.2,0.44574752978114324
4,0,SAFE-Embed,0.3,0.4656016252654908
4,0,SAFE-Embed,0.4,0.47502077754178595
4,0,SAFE-Embed,0.5,0.5411395327361714
4,0,SAFE-Embed,0.6,0.616677440206852
4,0,SAFE-Embed,0.7,0.6908301782251363
4,0,SAFE-Embed,0.8,0.7311847816049497
4,0,SAFE-Embed,0.9,0.7611967864068705
4,0,SAFE-Embed,1.0,0.7853910795087266
4,0,SAFE-Embed [task-rel],0.1,0.45202696463200664
4,0,SAFE-Embed [task-rel],0.2,0.45138055222088835
4,0,SAFE-Embed [task-rel],0.3,0.5478806907378336
4,0,SAFE-Embed [task-rel],0.4,0.5603472158094007
4,0,SAFE-Embed [task-rel],0.5,0.6035645027241666
4,0,SAFE-Embed [task-rel],0.6,0.6633114784375289
4,0,SAFE-Embed [task-rel],0.7,0.7171483978206667
4,0,SAFE-Embed [task-rel],0.8,0.7503001200480192
4,0,SAFE-Embed [task-rel],0.9,0.7737556561085973
4,0,SAFE-Embed [task-rel],1.0,0.79167051435959
4,0,hand:cum_mean_token_entropy,0.1,0.5203619909502263
4,0,hand:cum_mean_token_entropy,0.2,0.4962600424785299
4,0,hand:cum_mean_token_entropy,0.3,0.5285806630344445
4,0,hand:cum_mean_token_entropy,0.4,0.5336596176932311
4,0,hand:cum_mean_token_entropy,0.5,0.5442792501616031
4,0,hand:cum_mean_token_entropy,0.6,0.5358758888170653
4,0,hand:cum_mean_token_entropy,0.7,0.5425247021885677
4,0,hand:cum_mean_token_entropy,0.8,0.557576876904608
4,0,hand:cum_mean_token_entropy,0.9,0.5822328931572629
4,0,hand:cum_mean_token_entropy,1.0,0.6042109151352849
4,0,hand:cum_mean_token_entropy [task-rel],0.1,0.5105734601532921
4,0,hand:cum_mean_token_entropy [task-rel],0.2,0.5297811432265214
4,0,hand:cum_mean_token_entropy [task-rel],0.3,0.6011635423400129
4,0,hand:cum_mean_token_entropy [task-rel],0.4,0.6150152368639764
4,0,hand:cum_mean_token_entropy [task-rel],0.5,0.6225874965370763
4,0,hand:cum_mean_token_entropy [task-rel],0.6,0.6260965924831471
4,0,hand:cum_mean_token_entropy [task-rel],0.7,0.6361621571705606
4,0,hand:cum_mean_token_entropy [task-rel],0.8,0.6404100101579093
4,0,hand:cum_mean_token_entropy [task-rel],0.9,0.6417951796103056
4,0,hand:cum_mean_token_entropy [task-rel],1.0,0.6418875242404655
4,0,hand:mean_token_entropy,0.1,0.4744667097608274
4,0,hand:mean_token_entropy,0.2,0.4968141102594884
4,0,hand:mean_token_entropy,0.3,0.5448333179425616
4,0,hand:mean_token_entropy,0.4,0.5033705790008312
4,0,hand:mean_token_entropy,0.5,0.46827961954012376
4,0,hand:mean_token_entropy,0.6,0.5108504940437714
4,0,hand:mean_token_entropy,0.7,0.4785298734878567
4,0,hand:mean_token_entropy,0.8,0.44427001569858715
4,0,hand:mean_token_entropy,0.9,0.44362360328746886
4,0,hand:mean_token_entropy,1.0,0.4108412595807554
4,0,hand:mean_token_entropy [task-rel],0.1,0.47686767014498105
4,0,hand:mean_token_entropy [task-rel],0.2,0.4716963708560347
4,0,hand:mean_token_entropy [task-rel],0.3,0.5036476128913103
4,0,hand:mean_token_entropy [task-rel],0.4,0.48757964724351277
4,0,hand:mean_token_entropy [task-rel],0.5,0.4839782066672823
4,0,hand:mean_token_entropy [task-rel],0.6,0.4835164835164835
4,0,hand:mean_token_entropy [task-rel],0.7,0.4803767660910518
4,0,hand:mean_token_entropy [task-rel],0.8,0.4765906362545018
4,0,hand:mean_token_entropy [task-rel],0.9,0.47696001477514083
4,0,hand:mean_token_entropy [task-rel],1.0,0.4732662295687506
4,0,hand:cum_max_token_entropy,0.1,0.5797395881429495
4,0,hand:cum_max_token_entropy,0.2,0.5522208883553421
4,0,hand:cum_max_token_entropy,0.3,0.5513897866839044
4,0,hand:cum_max_token_entropy,0.4,0.5480653799981531
4,0,hand:cum_max_token_entropy,0.5,0.5411395327361714
4,0,hand:cum_max_token_entropy,0.6,0.5441869055314433
4,0,hand:cum_max_token_entropy,0.7,0.5467725551759165
4,0,hand:cum_max_token_entropy,0.8,0.5642256902761105
4,0,hand:cum_max_token_entropy,0.9,0.5699510573460154
4,0,hand:cum_max_token_entropy,1.0,0.5735524979222458
4,0,hand:cum_max_token_entropy [task-rel],0.1,0.5389232616123373
4,0,hand:cum_max_token_entropy [task-rel],0.2,0.5500969618616678
4,0,hand:cum_max_token_entropy [task-rel],0.3,0.5798319327731093
4,0,hand:cum_max_token_entropy [task-rel],0.4,0.5879582602271678
4,0,hand:cum_max_token_entropy [task-rel],0.5,0.5959922430510666
4,0,hand:cum_max_token_entropy [task-rel],0.6,0.6109520731369471
4,0,hand:cum_max_token_entropy [task-rel],0.7,0.6140917905623788
4,0,hand:cum_max_token_entropy [task-rel],0.8,0.6139071013020593
4,0,hand:cum_max_token_entropy [task-rel],0.9,0.6185243328100472
4,0,hand:cum_max_token_entropy [task-rel],1.0,0.6188013667005263
4,0,hand:cum_mean_token_prob,0.1,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.2,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.3,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.4,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.5,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.6,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.7,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.8,0.5217471604026226
4,0,hand:cum_mean_token_prob,0.9,0.5217471604026226
4,0,hand:cum_mean_token_prob,1.0,0.5217471604026226
4,0,hand:cum_mean_token_prob [task-rel],0.1,0.5157447594422384
4,0,hand:cum_mean_token_prob [task-rel],0.2,0.5287653522947641
4,0,hand:cum_mean_token_prob [task-rel],0.3,0.609105180533752
4,0,hand:cum_mean_token_prob [task-rel],0.4,0.598116169544741
4,0,hand:cum_mean_token_prob [task-rel],0.5,0.6004247852987349
4,0,hand:cum_mean_token_prob [task-rel],0.6,0.6051343614368825
4,0,hand:cum_mean_token_prob [task-rel],0.7,0.6092898697940715
4,0,hand:cum_mean_token_prob [task-rel],0.8,0.6149228922338166
4,0,hand:cum_mean_token_prob [task-rel],0.9,0.616308061686213
4,0,hand:cum_mean_token_prob [task-rel],1.0,0.6173238526179703
4,0,hand:cum_dpos,0.1,0.5174993074152738
4,0,hand:cum_dpos,0.2,0.5224859174439006
4,0,hand:cum_dpos,0.3,0.524240465416936
4,0,hand:cum_dpos,0.4,0.5073413980977006
4,0,hand:cum_dpos,0.5,0.461353772278142
4,0,hand:cum_dpos,0.6,0.42081447963800905
4,0,hand:cum_dpos,0.7,0.4065934065934066
4,0,hand:cum_dpos,0.8,0.41933696555545297
4,0,hand:cum_dpos,0.9,0.442053744574753
4,0,hand:cum_dpos,1.0,0.4767753255148213
4,0,hand:cum_dpos [task-rel],0.1,0.5331978945424324
4,0,hand:cum_dpos [task-rel],0.2,0.5566534306030104
4,0,hand:cum_dpos [task-rel],0.3,0.558685012466525
4,0,hand:cum_dpos [task-rel],0.4,0.5690276110444178
4,0,hand:cum_dpos [task-rel],0.5,0.573090774771447
4,0,hand:cum_dpos [task-rel],0.6,0.5542524702188568
4,0,hand:cum_dpos [task-rel],0.7,0.552313232985502
4,0,hand:cum_dpos [task-rel],0.8,0.5509280635331055
4,0,hand:cum_dpos [task-rel],0.9,0.5516668205743837
4,0,hand:cum_dpos [task-rel],1.0,0.5515744759442238
4,0,hand:cum_drot,0.1,0.48757964724351277
4,0,hand:cum_drot,0.2,0.49376673746421645
4,0,hand:cum_drot,0.3,0.48093083387201035
4,0,hand:cum_drot,0.4,0.4841628959276018
4,0,hand:cum_drot,0.5,0.4782528395973774
4,0,hand:cum_drot,0.6,0.4782528395973774
4,0,hand:cum_drot,0.7,0.4805614553513713
4,0,hand:cum_drot,0.8,0.49404377135469574
4,0,hand:cum_drot,0.9,0.5293194200757226
4,0,hand:cum_drot,1.0,0.5707821590174531
4,0,hand:cum_drot [task-rel],0.1,0.5112198725644104
4,0,hand:cum_drot [task-rel],0.2,0.4669867947178872
4,0,hand:cum_drot [task-rel],0.3,0.47465139902114695
4,0,hand:cum_drot [task-rel],0.4,0.4485178686859359
4,0,hand:cum_drot [task-rel],0.5,0.46338535414165666
4,0,hand:cum_drot [task-rel],0.6,0.4717887154861945
4,0,hand:cum_drot [task-rel],0.7,0.4683719641702835
4,0,hand:cum_drot [task-rel],0.8,0.4654169360051713
4,0,hand:cum_drot [task-rel],0.9,0.47557484532274447
4,0,hand:cum_drot [task-rel],1.0,0.5025394773293933
4,0,hand:dgripper,0.1,0.5003232062055591
4,0,hand:dgripper,0.2,0.49903038138332256
4,0,hand:dgripper,0.3,0.4854557207498384
4,0,hand:dgripper,0.4,0.36716224951519066
4,0,hand:dgripper,0.5,0.3587588881706529
4,0,hand:dgripper,0.6,0.332579185520362
4,0,hand:dgripper,0.7,0.3597285067873303
4,0,hand:dgripper,0.8,0.3739495798319328
4,0,hand:dgripper,0.9,0.41596638655462187
4,0,hand:dgripper,1.0,0.4411764705882353
4,0,hand:dgripper [task-rel],0.1,0.49930741527380185
4,0,hand:dgripper [task-rel],0.2,0.49939975990396157
4,0,hand:dgripper [task-rel],0.3,0.48467079139348046
4,0,hand:dgripper [task-rel],0.4,0.3688244528580663
4,0,hand:dgripper [task-rel],0.5,0.356819650937298
4,0,hand:dgripper [task-rel],0.6,0.3372887616585096
4,0,hand:dgripper [task-rel],0.7,0.364022532089759
4,0,hand:dgripper [task-rel],0.8,0.3778742266137224
4,0,hand:dgripper [task-rel],0.9,0.41910610398005355
4,0,hand:dgripper [task-rel],1.0,0.4439006371779481
4,1,SAFE-MLP,0.1,0.5669036845507434
4,1,SAFE-MLP,0.2,0.5452950410933605
4,1,SAFE-MLP,0.3,0.573090774771447
4,1,SAFE-MLP,0.4,0.6070735986702374
4,1,SAFE-MLP,0.5,0.6597100378612983
4,1,SAFE-MLP,0.6,0.7187182565333826
4,1,SAFE-MLP,0.7,0.7699695262720473
4,1,SAFE-MLP,0.8,0.821220796010712
4,1,SAFE-MLP,0.9,0.8598208514174901
4,1,SAFE-MLP,1.0,0.8835534213685474
4,1,SAFE-MLP [task-rel],0.1,0.4639394219226152
4,1,SAFE-MLP [task-rel],0.2,0.420075722596731
4,1,SAFE-MLP [task-rel],0.3,0.4626465971003786
4,1,SAFE-MLP [task-rel],0.4,0.48213131406408716
4,1,SAFE-MLP [task-rel],0.5,0.4965370763690091
4,1,SAFE-MLP [task-rel],0.6,0.524609843937575
4,1,SAFE-MLP [task-rel],0.7,0.5494505494505495
4,1,SAFE-MLP [task-rel],0.8,0.5748453227444824
4,1,SAFE-MLP [task-rel],0.9,0.5879582602271678
4,1,SAFE-MLP [task-rel],1.0,0.5987625819558593
4,1,H&S,0.1,0.5193462000184689
4,1,H&S,0.2,0.5327361713916335
4,1,H&S,0.3,0.4953365961769323
4,1,H&S,0.4,0.5113122171945701
4,1,H&S,0.5,0.5934989380367531
4,1,H&S,0.6,0.6530612244897959
4,1,H&S,0.7,0.688244528580663
4,1,H&S,0.8,0.7262905162064826
4,1,H&S,0.9,0.7479915042940253
4,1,H&S,1.0,0.7750484809308339
4,1,H&S [task-rel],0.1,0.49413611598485546
4,1,H&S [task-rel],0.2,0.5331055499122725
4,1,H&S [task-rel],0.3,0.48914950595622864
4,1,H&S [task-rel],0.4,0.5049404377135469
4,1,H&S [task-rel],0.5,0.5790931757318312
4,1,H&S [task-rel],0.6,0.6306214793609751
4,1,H&S [task-rel],0.7,0.6563856311755472
4,1,H&S [task-rel],0.8,0.6831655739218765
4,1,H&S [task-rel],0.9,0.7009880875427094
4,1,H&S [task-rel],1.0,0.7205651491365777
4,1,SAFE-Embed,0.1,0.4487025579462554
4,1,SAFE-Embed,0.2,0.45008772739865177
4,1,SAFE-Embed,0.3,0.4677255517591652
4,1,SAFE-Embed,0.4,0.47945331978945427
4,1,SAFE-Embed,0.5,0.5423400129282482
4,1,SAFE-Embed,0.6,0.6238803213593129
4,1,SAFE-Embed,0.7,0.6951703758426447
4,1,SAFE-Embed,0.8,0.7297996121525533
4,1,SAFE-Embed,0.9,0.7573183119401606
4,1,SAFE-Embed,1.0,0.7792039892880229
4,1,SAFE-Embed [task-rel],0.1,0.4658786591559701
4,1,SAFE-Embed [task-rel],0.2,0.47012651214331885
4,1,SAFE-Embed [task-rel],0.3,0.535229476405947
4,1,SAFE-Embed [task-rel],0.4,0.5519438544648628
4,1,SAFE-Embed [task-rel],0.5,0.6077200110813556
4,1,SAFE-Embed [task-rel],0.6,0.6762397266598947
4,1,SAFE-Embed [task-rel],0.7,0.731831194016068
4,1,SAFE-Embed [task-rel],0.8,0.7624896112291071
4,1,SAFE-Embed [task-rel],0.9,0.7879767291531997
4,1,SAFE-Embed [task-rel],1.0,0.8059839320343523
4,1,hand:cum_mean_token_entropy,0.1,0.5203619909502263
4,1,hand:cum_mean_token_entropy,0.2,0.4962600424785299
4,1,hand:cum_mean_token_entropy,0.3,0.5285806630344445
4,1,hand:cum_mean_token_entropy,0.4,0.5336596176932311
4,1,hand:cum_mean_token_entropy,0.5,0.5442792501616031
4,1,hand:cum_mean_token_entropy,0.6,0.5358758888170653
4,1,hand:cum_mean_token_entropy,0.7,0.5425247021885677
4,1,hand:cum_mean_token_entropy,0.8,0.557576876904608
4,1,hand:cum_mean_token_entropy,0.9,0.5822328931572629
4,1,hand:cum_mean_token_entropy,1.0,0.6042109151352849
4,1,hand:cum_mean_token_entropy [task-rel],0.1,0.5105734601532921
4,1,hand:cum_mean_token_entropy [task-rel],0.2,0.5297811432265214
4,1,hand:cum_mean_token_entropy [task-rel],0.3,0.6011635423400129
4,1,hand:cum_mean_token_entropy [task-rel],0.4,0.6150152368639764
4,1,hand:cum_mean_token_entropy [task-rel],0.5,0.6225874965370763
4,1,hand:cum_mean_token_entropy [task-rel],0.6,0.6260965924831471
4,1,hand:cum_mean_token_entropy [task-rel],0.7,0.6361621571705606
4,1,hand:cum_mean_token_entropy [task-rel],0.8,0.6404100101579093
4,1,hand:cum_mean_token_entropy [task-rel],0.9,0.6417951796103056
