fold,seed,held,detector,alpha,method,order,auroc,coverage,false_alarm,nominal_cov,cov_gap,n_success,alpha_final,tpr,tnr,bal_acc,det_time,n_detected
0,0,"0,1,4",SAFE-MLP,0.15,DtACI,blocked,0.7733346629437575,0.7282608695652174,0.2717391304347826,0.85,-0.12173913043478257,92,0.09766116020028759,0.6422018348623854,0.7282608695652174,0.6852313522138014,0.5234285714285715,70
0,0,"0,1,4",SAFE-MLP,0.15,DtACI (grow cal),blocked,0.7733346629437575,0.7391304347826086,0.2608695652173913,0.85,-0.11086956521739133,92,0.10500335004163469,0.6330275229357798,0.7391304347826086,0.6860789788591942,0.5272463768115943,69
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.005,blocked,0.7733346629437575,0.7282608695652174,0.2717391304347826,0.85,-0.12173913043478257,92,0.09824999999999995,0.6330275229357798,0.7282608695652174,0.6806441962504985,0.4918840579710146,69
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.005 (grow cal),blocked,0.7733346629437575,0.7608695652173914,0.2391304347826087,0.85,-0.08913043478260863,92,0.10824999999999996,0.6146788990825688,0.7608695652173914,0.68777423214998,0.5674626865671643,67
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.01,blocked,0.7733346629437575,0.7608695652173914,0.2391304347826087,0.85,-0.08913043478260863,92,0.06649999999999992,0.6146788990825688,0.7608695652173914,0.68777423214998,0.5782089552238806,67
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.01 (grow cal),blocked,0.7733346629437575,0.7934782608695652,0.20652173913043478,0.85,-0.05652173913043479,92,0.09649999999999995,0.6146788990825688,0.7934782608695652,0.7040785799760669,0.5740298507462687,67
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.05,blocked,0.7733346629437575,0.8260869565217391,0.17391304347826086,0.85,-0.023913043478260843,92,0.0825000000000004,0.6055045871559633,0.8260869565217391,0.7157957718388512,0.5969696969696969,66
0,0,"0,1,4",SAFE-MLP,0.15,ACI g=0.05 (grow cal),blocked,0.7733346629437575,0.8369565217391304,0.16304347826086957,0.85,-0.013043478260869601,92,0.08250000000000032,0.5871559633027523,0.8369565217391304,0.7120562425209414,0.5796874999999999,64
0,0,"0,1,4",SAFE-MLP,0.15,split CP (SAFE),shuffled,0.7733346629437575,0.7065217391304348,0.29347826086956524,0.85,-0.14347826086956517,92,0.15,0.6330275229357798,0.7065217391304348,0.6697746310331073,0.4055072463768116,69
0,0,"0,1,4",SAFE-MLP,0.15,split CP (n+1 corr.),shuffled,0.7733346629437575,0.7608695652173914,0.2391304347826087,0.85,-0.08913043478260863,92,0.15,0.6055045871559633,0.7608695652173914,0.6831870761866774,0.6212121212121212,66
